id,OF2,OF3,OF4,OF5,OF6,OF7,OF8,OF9,OF10,OF11,OF13,OF14,OF15,OF16,OF17,OF18,OF19,OF20,OF21,OF22,OF23,OF24,OF25,OF26,OF27,OF28,OF30,OF31,OF33,OF34,OF37,OF38,F1,F2,F3_a,F3_b,F3_c,F3_d,F3_e,F3_f,F3_g,F4,F5,F6,F7,F8,F9,F10,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F62,F63,F64,F65,F66b,F67,F68,S1,S2,S4,S5,WS,WS_Benefit,SFST,SFST_Benefit,SR,SR_Benefit,PR,PR_Benefit,NR,NR_Benefit,Provincial_Class,Federal_Class,Regime,Vegetation_Type,Vegetation_Cover,Woody_Canopy_Cover,Moss_Cover,Phragmites,Soil_Type,Surface_Water_Present,Saturation_Depth,Living_Moss_Depth,Organic_Depth,Hydrogeomorphic_Class
375.0,4.0,4.0,6.0,4.0,2.0,0.0,5.0,2.0,3.0,5.0,6.0,6.0,6.0,2.0,2.0,0.08,0.0,4.0,4.0,2.0,1.0,2.0,2.0,3.0,1757.0,2.0,0.0,0.0,0.5528990569468857,0.8565544995065282,0.008447142727200568,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,2.0,64.0,3.0,3.0,3.0,1.0,2.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,-0.014296495724755276,1.0,6.523238191316652,145.91847418457303,0.12849641460557745,0.37962763941418953,0.0,-0.07757829620280152,0.1328732568073286,0.009022175581754728,1.931,2.075,4.481,7.039,3.009,4.327,5.355,6.739,4.316,5.417,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,21.0,4.0
136.0,5.0,5.0,7.0,1.0,3.0,0.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,2.0,4.0,0.59,0.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1985.0,0.0,0.0,0.0,1.0,0.12614000087558042,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,2.0,160.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,4.0,5.0,5.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,5.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,2.0,6.0,1.0,7.0,0.0,1.0,6.85,45.0,0.0,0.0,0.0,-0.041308877098751334,0.07032897179076264,0.0845390918994526,3.423,1.475,6.212,2.27,5.577,3.846,4.821,5.897,4.953,4.167,1.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,6.944258911837229,42.7,8.0
288.0,4.0,5.0,6.0,6.0,1.0,0.0,3.0,5.0,3.0,5.0,7.0,6.0,6.0,1.0,4.0,0.38,0.0,4.0,4.0,1.0,3.0,3.0,1.0,4.0,1833.0,2.0,0.0,0.0,0.34726118533366934,-0.45673217113985354,0.03642512871672596,3.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,224.0,3.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,2.0,1.0,2.0,3.0,5.0,1.0,5.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,0.0,1.0,3.0,1.0,2.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,6.0,1.0,7.0,0.002305134866021033,1.0,5.8619278596560225,149.10840344883994,0.1957938851117201,0.3909780908261715,0.666666667,0.08611122939343255,0.19489311412003313,0.09201391921627336,2.417,3.76,5.51,6.335,4.278,1.404,5.864,2.407,5.108,3.75,2.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,-0.06673117779445015,21.0,4.0
524.0,3.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,7.0,4.0,6.0,5.0,4.0,0.07,0.0,4.0,4.0,2.0,1.0,3.0,1.0,4.0,1426.0,0.0,0.0,0.0,1.0,2.9083962264188874,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,40.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,1.0,4.0,5.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,1.0,6.43,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.175,5.247,3.363,6.372,4.094,5.349,6.331,6.337,4.167,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,144.0,10.0
87.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,3.0,2.0,5.0,5.0,4.0,5.0,4.0,4.0,0.23,1.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1815.0,1.0,0.0,0.0,0.2256320211731293,-0.16630963845220803,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,64.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,2.0,5.19,163.84650588268812,1.0,0.0,0.0,-0.010255697004045938,-0.042742038657946124,0.22460584008174203,2.573,0.575,5.698,4.03,5.494,10.0,5.024,10.0,6.044,10.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,4.0,2.0,4.7,9.3,2.0
154.0,4.0,5.0,7.0,1.0,3.0,0.0,5.0,5.0,3.0,5.0,3.0,4.0,6.0,1.0,4.0,0.72,0.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,1455.0,0.0,0.0,0.0,1.0,1.086041702893529,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,192.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,5.0,1.0,5.0,1.0,5.0,4.0,5.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,6.43,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.268,1.8,6.208,1.038,6.328,3.625,5.517,6.067,5.508,3.333,1.0,5.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,2.0,2.0,8.3,105.16438446392505,2.0
12.0,4.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,4.0,6.0,4.0,6.0,5.0,4.0,0.66,0.0,0.0,0.0,2.0,1.0,3.0,2.0,4.0,1357.0,0.0,0.0,0.0,0.7280697854054865,3.834218136535647,0.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,3.0,2.0,128.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,5.0,1.0,5.0,3.0,5.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,1.0,5.0,0.0,0.0,5.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,1.0,4.16,52.0,1.0,0.0,0.0,0.2620397354041516,-0.6464304359216084,-0.6863266953145696,4.625,1.65,3.639,1.827,5.531,10.0,5.983,10.0,5.522,10.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,9.0,399.0,0.0
141.0,1.0,4.0,6.0,2.0,3.0,2.0,3.0,5.0,3.0,5.0,7.0,4.0,6.0,2.0,4.0,0.079,0.0,4.0,4.0,1.0,3.0,2.0,1.0,0.0,1666.0,2.0,0.0,0.0,0.3523542027850809,-0.1303710449523181,0.021888644070032603,0.0,3.0,0.0,2.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,96.0,3.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,0.0,3.0,3.0,3.0,5.0,0.0,0.0,4.0,6.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,6.173595167058669,142.4909813320392,0.255783284768475,0.21185680138655405,0.666666667,0.09400326399703285,0.0909244369315734,-0.04257035522141949,2.618,3.947,5.567,5.514,3.889,4.962,4.327,7.851,4.807,6.25,0.0,0.0,2.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,2.0,3.0,24.0,9.0
31.0,1.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,3.0,7.0,6.0,6.0,3.0,4.0,0.56,0.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,1345.0,2.0,0.0,0.0,0.3886956342453345,-0.35985950350338003,0.0,2.0,3.0,0.0,3.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,202.0,3.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,2.0,4.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,6.0,1.0,7.0,0.0,0.0,6.4,68.0,0.0,-0.08550771872936602,0.0,0.0653928582273953,0.17022993471222442,-0.04329999642154269,3.326,1.4,4.885,3.529,5.269,4.019,4.583,6.2,6.028,5.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,16.7,1.0
131.0,2.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,0.46,0.0,4.0,4.0,3.0,1.0,0.0,3.0,5.0,1859.0,2.0,0.0,0.0,0.3162368258667042,0.4769302798295745,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,0.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,5.0,1.0,3.0,5.0,5.0,2.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,5.0,2.0,4.0,1.0,1.0,6.0,1.0,7.0,0.0,0.0,3.6,169.64085696711777,0.34333147797585006,0.35644529543736203,0.5,-0.038862496629033405,-0.11412016674617836,0.24289762308961696,4.837,1.15,3.579,2.045,5.917,3.749,6.018,5.728,5.719,3.333,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,10.0,52.7,5.0
519.0,2.0,5.0,7.0,2.0,3.0,1.0,4.0,4.0,3.0,5.0,7.0,3.0,6.0,3.0,4.0,0.038,0.0,4.0,4.0,2.0,2.0,2.0,3.0,5.0,1670.0,0.0,0.0,0.0,0.8042684702101669,1.7766384222414042,-0.020608487188493563,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,64.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,5.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,2.0,5.0,0.0,0.0,4.0,6.0,4.0,3.0,0.0,6.0,1.0,7.0,0.0,0.0,5.869633899536348,128.52986995542926,-0.002547450043543592,0.4236382022639793,0.666666667,0.059311848157614505,-0.033482802248611054,0.21877159998337267,3.017,3.22,5.865,2.719,5.266,4.585,5.219,7.191,5.468,5.417,2.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,96.7,4.0
113.0,3.0,5.0,7.0,1.0,3.0,0.0,4.0,5.0,3.0,5.0,5.0,4.0,6.0,5.0,4.0,0.7,0.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1579.0,2.0,0.0,0.0,0.4184988947987327,0.43308186230012824,0.0,2.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,3.0,3.0,64.0,4.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,4.0,3.0,5.0,3.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,0.0,1.0,5.95,105.0,0.0,0.0,0.0,0.07888802104477272,0.17746796962310663,0.15691479585795096,5.185,2.4,3.518,2.163,5.812,0.576,5.246,1.107,6.155,2.778,2.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,2.305174508708431,20.0,4.0
263.0,3.0,4.0,6.0,6.0,3.0,1.0,3.0,4.0,2.0,5.0,7.0,4.0,6.0,3.0,2.0,0.1837,0.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,1865.0,2.0,0.0,0.0,0.33289368730565627,-0.3738139797905582,0.0,3.0,4.0,3.0,1.0,1.0,0.0,2.0,0.0,2.0,4.0,3.0,240.0,2.0,4.0,3.0,4.0,1.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,5.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,2.0,1.0,5.0,6.0,4.0,1.0,1.0,6.0,1.0,0.0,0.0,1.0,6.008297108869991,151.79044991492137,0.2218853843517298,0.42516298608410397,0.333333333,0.444444444,0.333333333,0.0,3.057,3.867,5.899,4.864,5.77,1.382,5.619,2.131,6.13,6.667,2.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,2.0,0.0,64.0,4.0
